"crime_id","report_number","address","offense_description","offense_category","state_offense_code","arrest_charge","charge_description","incident_timestamp","incident_time","day_of_week","hour_of_day","year","scout_car_area","precinct","block_id","neighborhood","council_district","zip_code","longitude","latitude","oid","Geometry"
"3412434","1909180135","Brace St & Tireman St","FRAUD - IMPERSONATION","FRAUD","2603","26003","FRAUD - IMPERSONATION","09/18/2019 19:02:00","15:02:00","3","15","2019","0610","06","261635460002008","Warrendale","7","48228","-83.2234315923631","42.3505192378441","96","POINT (-83.22343159199994 42.35051923800006)"
"3414285","1909220181","Saint Aubin St & E Larned St","RUNAWAY","RUNAWAY","7070","70000","RUNAWAY","09/21/2019 22:50:00","18:50:00","6","18","2019","0709","07","261635166001008","Elmwood Park","5","48207","-83.0282346474837","42.3367714118815","97","POINT (-83.02823464699998 42.336771412000076)"
"3412999","1909190264","Greensboro St & Berkshire St","ROBBERY","ROBBERY","1201","12000","ROBBERY","09/19/2019 23:19:00","19:19:00","4","19","2019","0911","09","261635012002011","Outer Drive-Hayes","4","48224","-82.9563338750876","42.4112144714042","98","POINT (-82.95633387499998 42.41121447100005)"
"3414122","1909220039","W/E Schoolcraft Crossover & Schoolcraft St","ROBBERY","ROBBERY","1201","12000","ROBBERY","09/22/2019 10:37:00","06:37:00","7","6","2019","0602","06","261635438002028","Brightmoor","1","48223","-83.2558945389182","42.3859482703195","99","POINT (-83.25589453899994 42.38594827000003)"
"3414340","1909220254","S I 75 Service Drive & Mack Ave","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","09/23/2019 01:56:00","21:56:00","7","21","2019","0312","03","261635173002000","Eastern Market","5","48207","-83.0484963500786","42.3509689362024","100","POINT (-83.04849634999994 42.35096893600007)"
"3420482","1910070310","Stahelin Ave & W Warren Ave","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","10/08/2019 00:45:00","20:45:00","1","20","2019","0610","06","261635459005006","Warrendale","7","48228","-83.2243307906779","42.3433006023271","101","POINT (-83.22433079099994 42.343300602000056)"
"3420882","1910080250","8 Mile Rd & Cline Ave","RETAIL FRAUD - THEFT","FRAUD","3072","30002","RETAIL FRAUD - THEFT","10/08/2019 20:56:00","16:56:00","2","16","2019","1102","11","261635068002002","Butler","3","48234","-83.0801716169568","42.4473914239905","102","POINT (-83.08017161699996 42.447391424000045)"
"3421895","1910100427","Desner St & Gable St","ARSON","ARSON","2099","20000","ARSON","10/11/2019 05:57:00","01:57:00","5","1","2019","1111","11","261635113002002","Davison","3","48212","-83.0417878495614","42.4172707270504","103","POINT (-83.04178784999993 42.41727072700007)"
"3422473","1910120117","Van Dyke St & E 7 Mile Rd","ROBBERY","ROBBERY","1201","12000","ROBBERY","10/12/2019 18:33:00","14:33:00","6","14","2019","1105","11","261635051004002","Mount Olivet","3","48234","-83.0242614652819","42.4339779453245","104","POINT (-83.02426146499994 42.43397794500004)"
"3423645","1910150256","Dolson St & Lahser Rd","ARSON","ARSON","2099","20000","ARSON","10/15/2019 15:41:00","11:41:00","2","11","2019","0603","06","261635439001010","Brightmoor","1","48223","-83.2561663851324","42.3819575629926","105","POINT (-83.25616638499997 42.38195756300007)"
"3423865","1910160048","Florence St & Wildemere St","ROBBERY","ROBBERY","1201","12000","ROBBERY","10/16/2019 11:17:00","07:17:00","3","7","2019","1212","12","261635302001007","Martin Park","2","48221","-83.13264678744","42.4124985505013","106","POINT (-83.13264678699994 42.412498551000056)"
"3430617","1911010043","Pickford St & Griggs St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","11/01/2019 06:00:00","02:00:00","5","2","2019","1207","12","261635387003012","Schulze","2","48221","-83.1640375781768","42.4259310414414","107","POINT (-83.16403757799998 42.42593104100007)"
"3430827","1911010249","Hillview St & Meyers Rd","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","10/28/2019 21:07:00","17:07:00","1","17","2019","0203","02","261635371003013","Bethune Community","2","48227","-83.1692286431651","42.398561247693","108","POINT (-83.16922864299994 42.39856124800008)"
"3431767","1911040025","Whitehead St & Livernois Ave","ROBBERY","ROBBERY","1201","12000","ROBBERY","11/04/2019 08:15:00","03:15:00","1","3","2019","0405","04","261635258002001","Claytown","6","48210","-83.1243325238408","42.3366064632301","109","POINT (-83.12433252399995 42.33660646300007)"
"3431861","1911040137","W McNichols Rd & Prairie St","ROBBERY","ROBBERY","1201","12000","ROBBERY","11/04/2019 17:00:00","12:00:00","1","12","2019","1208","12","261635385002005","Bagley","2","48221","-83.145165592111","42.4171412852845","110","POINT (-83.14516559199996 42.41714128500007)"
"3433097","1911070115","Burns St & Mack Ave","FRAUD - IMPERSONATION","FRAUD","2603","26003","FRAUD - IMPERSONATION","11/07/2019 17:00:00","12:00:00","4","12","2019","0708","07","261635160001016","Pingree Park","5","48214","-83.0004895694123","42.3692443650585","111","POINT (-83.00048956899997 42.36924436500004)"
"3433676","1911080312","Joy Rd & Lauder St","ROBBERY","ROBBERY","1201","12000","ROBBERY","11/09/2019 03:49:00","22:49:00","5","22","2019","0207","02","261635354002002","We Care Community","7","48228","-83.1895065412795","42.3583045440529","112","POINT (-83.18950654099996 42.35830454400008)"
"3447687","1912160214","Faust Ave & Greenview Ave","RUNAWAY","RUNAWAY","7070","70000","RUNAWAY","12/17/2019 00:35:00","19:35:00","1","19","2019","0612","06","261635457002029","Warrendale","7","48228","-83.2215238479682","42.329499858252","113","POINT (-83.22152384799995 42.32949985800008)"
"3448591","1912180352","E 7 Mile Rd & Antwerp St","LARCENY - OTHER","FRAUD","3072","30002","RETAIL FRAUD - THEFT","12/19/2019 04:42:00","23:42:00","3","23","2019","1105","11","261635049004014","Mount Olivet","3","48234","-83.0175846376183","42.4341030855403","114","POINT (-83.01758463799996 42.43410308600005)"
"3451116","1912260002","Joy Rd & Lauder St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/26/2019 09:00:00","04:00:00","4","4","2019","0207","02","261635354002002","We Care Community","7","48228","-83.1895065412795","42.3583045440529","115","POINT (-83.18950654099996 42.35830454400008)"
"3451159","1912260046","Orangelawn St & Ohio St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/26/2019 13:33:00","08:33:00","4","8","2019","0209","02","261635344002007","Barton-McFarland","7","48204","-83.1540981090075","42.3693962708925","116","POINT (-83.15409810899996 42.36939627100003)"
"3452213","1912280335","Warwick St & Plymouth Rd","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/29/2019 09:53:00","04:53:00","7","4","2019","0607","06","261635468002000","Franklin Park","7","48228","-83.2277004010599","42.3720374983549","117","POINT (-83.22770040099994 42.372037498000054)"
"3455943","2001070313","Griggs St & Eaton St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","01/06/2020 22:00:00","17:00:00","1","17","2020","0203","02","261635367001009","Bethune Community","2","48238","-83.1626681654587","42.3979070878554","118","POINT (-83.16266816499996 42.39790708800007)"
"3458335","2001140106","Orchard Ave & Tireman Ave","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","01/05/2020 05:32:00","00:32:00","7","0","2020","0207","02","261635355003008","Fiskhorn","7","48228","-83.1881077688891","42.351061609948","119","POINT (-83.18810776899994 42.351061610000045)"
"3462958","2001260187","Whitlock St & Asbury Park","ROBBERY","ROBBERY","1201","12000","ROBBERY","01/26/2020 21:00:00","16:00:00","7","16","2020","0612","06","261635456003004","Warren Ave Community","7","48228","-83.2060331680088","42.339920555973","120","POINT (-83.20603316799998 42.33992055600004)"
"3462969","2001260204","Larchmont St & Beechwood St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","01/26/2020 23:00:00","18:00:00","7","18","2020","1006","10","261635336002007","Midwest","6","48204","-83.1199460581335","42.353925938157","121","POINT (-83.11994605799998 42.35392593800003)"
"3466617","2002040313","Alcoy St & E McNichols Rd","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","01/13/2020 01:00:00","20:00:00","7","20","2020","0905","09","261635036001004","Franklin","3","48205","-82.9878399959815","42.4257539473504","122","POINT (-82.98783999599993 42.42575394700003)"
"3469866","2002130064","Manor St & Fenkell St","ROBBERY","ROBBERY","1201","12000","ROBBERY","02/13/2020 20:50:00","15:50:00","4","15","2020","0203","02","261635367002005","Bethune Community","2","48238","-83.1683357855204","42.4022675380091","123","POINT (-83.16833578599994 42.402267538000046)"
"3470292","2002140184","Savery St & Chicago Blvd","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","02/14/2020 02:30:00","21:30:00","4","21","2020","1005","10","261635311001010","Dexter-Linwood","7","48206","-83.1179501699939","42.3739501663888","124","POINT (-83.11795016999997 42.37395016600004)"
"3471651","2002180130","Mack Ave & Beniteau St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","01/28/2020 00:00:00","19:00:00","1","19","2020","0501","05","261635141003005","West End","4","48214","-82.9797730565323","42.3786205084558","125","POINT (-82.97977305699999 42.37862050800004)"
"3479995","2003110236","Brush St & Madison St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","03/11/2020 16:00:00","12:00:00","3","12","2020","0312","03","261635172002033","Downtown","5","48226","-83.0457441283857","42.3374350952323","126","POINT (-83.04574412799997 42.337435095000046)"
"3480359","2003120135","Ward St & Elmira St","FRAUD - IMPERSONATION","FRAUD","2603","26003","FRAUD - IMPERSONATION","03/07/2020 01:00:00","20:00:00","5","20","2020","0208","02","261635351001003","Barton-McFarland","7","48227","-83.1729974068616","42.3707396991957","127","POINT (-83.17299740699997 42.37073969900007)"
"3480656","2003130004","Burgess St & Verne St","RUNAWAY","RUNAWAY","7070","70000","RUNAWAY","03/12/2020 22:20:00","18:20:00","4","18","2020","0810","08","261635432002007","Miller Grove","1","48219","-83.2548759466996","42.4112453207464","128","POINT (-83.25487594699996 42.41124532100008)"
"3484776","2003260134","Rangoon St & Diversey","RUNAWAY","RUNAWAY","7070","70000","RUNAWAY","03/26/2020 20:00:00","16:00:00","4","16","2020","0210","02","261635265001009","Midwest","6","48210","-83.138301480965","42.3501013271163","129","POINT (-83.13830148099998 42.35010132700006)"
"3487266","2004050035","Lakewood St & Harper Ave","KIDNAPPING / ABDUCTION","ROBBERY","1201","12000","ROBBERY","04/05/2020 11:00:00","07:00:00","7","7","2020","0910","09","261635042004004","Outer Drive-Hayes","4","48213","-82.9660523768621","42.404243990394","130","POINT (-82.96605237699998 42.404243990000055)"
"3492766","2004250010","Woodmont Ave & Orangelawn St","ARSON","ARSON","2099","20000","ARSON","04/25/2020 00:07:00","20:07:00","5","20","2020","0608","06","261635452004013","Joy Community","7","48227","-83.2082488857077","42.367660126673","131","POINT (-83.20824888599998 42.36766012700008)"
"3495189","2005020191","Van Dyke St & E Warren Ave","ROBBERY","ROBBERY","1201","12000","ROBBERY","05/02/2020 12:00:00","08:00:00","6","8","2020","0705","07","261635142003002","Gratiot-Grand","5","48214","-83.012619295254","42.3759766441779","132","POINT (-83.01261929499998 42.37597664400005)"
"3496054","2005050036","Norfolk St & Washburn St","ARSON","ARSON","2099","20000","ARSON","05/05/2020 12:00:00","08:00:00","2","8","2020","1202","12","261635391001005","Pembroke","2","48221","-83.1624916100488","42.4432402260331","133","POINT (-83.16249160999996 42.44324022600006)"
"3496936","2005070220","Sorrento St & Fenkell St","ROBBERY","ROBBERY","1201","12000","ROBBERY","05/07/2020 22:41:00","18:41:00","4","18","2020","0203","02","261635371003002","Bethune Community","2","48227","-83.1725352272134","42.4021894945571","134","POINT (-83.17253522699997 42.40218949500007)"
"3499931","2005160171","W Outer Dr & Mendota St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","05/15/2020 00:00:00","20:00:00","4","20","2020","1202","12","261635388001012","McDowell","2","48221","-83.1665662044485","42.4348862562726","135","POINT (-83.16656620399993 42.43488625600003)"
"3503004","2005240319","E Warren Ave & Conner St","ROBBERY","ROBBERY","1201","12000","ROBBERY","05/25/2020 05:00:00","01:00:00","1","1","2020","0502","05","261635122001008","Chandler Park","4","48213","-82.9760334446187","42.3892958031837","136","POINT (-82.97603344499998 42.38929580300004)"
"3503241","2005250239","Plymouth Rd & Auburn St","RETAIL FRAUD - THEFT","FRAUD","3072","30002","RETAIL FRAUD - THEFT","05/26/2020 01:13:00","21:13:00","1","21","2020","0604","06","261635468001009","Weatherby","7","48228","-83.2338252071616","42.3719327526773","137","POINT (-83.23382520699994 42.37193275300007)"
"3504283","2005280048","Honorah St & Dix St","ROBBERY","ROBBERY","1201","12000","ROBBERY","05/28/2020 10:04:00","06:04:00","4","6","2020","0407","04","261635240001009","Springwells","6","48209","-83.1258412977976","42.3169574166819","138","POINT (-83.12584129799995 42.316957417000026)"
"3504771","2005290117","Decatur St & Belton St","TRESPASS","OTHER","5701","57001","TRESPASS","05/29/2020 01:20:00","21:20:00","4","21","2020","0207","02","261635350001001","Joy-Schaefer","7","48228","-83.1796729259696","42.353639647163","139","POINT (-83.17967292599997 42.35363964700008)"
"3512339","2006180243","Linwood St & Clairmount St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","06/19/2020 00:16:00","20:16:00","4","20","2020","1005","10","261635312002008","North LaSalle","5","48206","-83.1085117529719","42.3730396550802","140","POINT (-83.10851175299996 42.37303965500007)"
"3514635","2006240318","Petoskey Ave & W Buena Vista St","RUNAWAY","RUNAWAY","7070","70000","RUNAWAY","06/25/2020 02:50:00","22:50:00","3","22","2020","1002","10","261635305003010","Russell Woods","7","48238","-83.133974967471","42.385970108949","141","POINT (-83.13397496699997 42.38597010900003)"
"3516714","2006300042","Ashton Rd & Puritan St","EXTORTION","EXTORTION","2101","21000","EXTORTION","06/30/2020 01:30:00","21:30:00","1","21","2020","0811","08","261635430002001","North Rosedale Park","1","48219","-83.2197739288416","42.4083168270479","142","POINT (-83.21977392899998 42.40831682700008)"
"3519312","2007060320","Clarita St & Pierson St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","07/06/2020 02:35:00","22:35:00","7","22","2020","0806","08","261635411002002","Holcomb Community","1","48219","-83.2473374852427","42.426945737404","143","POINT (-83.24733748499995 42.42694573700004)"
"3525596","2007230201","Wayburn St & Evanston St","INTIMIDATION / STALKING","ASSAULT","1303","13003","INTIMIDATION / STALKING","07/18/2020 22:30:00","18:30:00","6","18","2020","0911","09","261635011003002","Outer Drive-Hayes","4","48224","-82.9594646041721","42.4070353686316","144","POINT (-82.95946460399995 42.40703536900003)"
"3526045","2007240241","Lakepointe St & Moross Rd","ROBBERY","ROBBERY","1201","12000","ROBBERY","07/25/2020 00:31:00","20:31:00","5","20","2020","0907","09","261635007002004","Moross-Morang","4","48224","-82.9437777795957","42.4305486128478","145","POINT (-82.94377777999995 42.43054861300004)"
"3530016","2008040108","Clark St & W Fort St","ROBBERY","ROBBERY","1201","12000","ROBBERY","08/04/2020 18:16:00","14:16:00","2","14","2020","0414","04","261635250002012","West Side Industrial","6","48209","-83.0901280987521","42.3123327523269","146","POINT (-83.09012809899997 42.31233275200003)"
"3531704","2008080219","Fullerton St & Santa Rosa Dr","ROBBERY","ROBBERY","1201","12000","ROBBERY","08/09/2020 00:00:00","20:00:00","6","20","2020","1002","10","261635365002005","Oakman Blvd Community","7","48204","-83.1414812541287","42.3811437783002","147","POINT (-83.14148125399998 42.38114377800008)"
"3533787","2008130410","Linnhurst St & Pelkey St","ARSON","ARSON","2099","20000","ARSON","08/14/2020 07:37:00","03:37:00","5","3","2020","0905","09","261635035004008","Franklin","3","48205","-82.9862056522241","42.4312812821841","148","POINT (-82.98620565199997 42.43128128200004)"
